category,opendb_id,name,manufacturer,part_numbers,socket,cpu_tdp_w,motherboard_ram_type,motherboard_form_factor,ram_type,ram_generation,ram_capacity_gb,ram_modules_quantity,gpu_tdp_w,gpu_memory_gb,psu_wattage_w,psu_efficiency_rating,case_form_factor,case_supported_motherboard_form_factors,storage_type,storage_interface,storage_nvme,storage_capacity_gb,price,score,reviews,pricing_match_sku,source_file
PSU,4bcd20ef-d8ad-49e5-8ba7-4a0e11f1677a,EVGA 600 BR 600W Non-Modular 80+ Bronze,EVGA,100-BR-0600-K1|100-BR-0600-K2|100-BR-0600-K3,,,,,,,,,,,600,80+ Bronze,,,,,,,59,8.92,24,100-BR-0600-K2,PSU/4bcd20ef-d8ad-49e5-8ba7-4a0e11f1677a.json
PSU,4d0292f9-9a8b-46d0-beb4-28874064c40d,Silverstone SFX Black 700W Fully Modular SFX 80+ Platinum Certified,Silverstone,SX700-LPT|SST-SX700-LPT|PS-SX700-LPT,,,,,,,,,,,700,80+ Platinum,,,,,,,158.99,9.2,5,SST-SX700-LPT,PSU/4d0292f9-9a8b-46d0-beb4-28874064c40d.json
PSU,4d8c243a-0b21-49ed-912f-4ce7812b3c69,NZXT E500 ATX 500W Fully Modular 80+ Gold Certified,NZXT,NP-1PM-E500A|NP-1PM-E500A-US|NP-1PM-E500A-EU|NP-1PM-E500A-UK|NP-1PM-E500A-AU|NP-1PM-E500A-WO|NP-1PM-E500A-JP,,,,,,,,,,,500,80+ Gold,,,,,,,104.98,10,2,NP-1PM-E500A,PSU/4d8c243a-0b21-49ed-912f-4ce7812b3c69.json
PSU,4df2f2ed-a37a-4045-b24b-f537b39685d3,be quiet! Straight Power 11 Black 550W Fully Modular 80+ Platinum,be quiet!,BN640|BN305,,,,,,,,,,,550,80+ Platinum,,,,,,,99.46280992,0,0,BN305,PSU/4df2f2ed-a37a-4045-b24b-f537b39685d3.json
PSU,4e3928b5-1e43-42bd-99b4-0611fecf2c60,EVGA 750 GQ 750W 80+ Gold Semi-Modular,EVGA,210-GQ-0750|210-GQ-0750-V1|210-GQ-0750-V2|210-GQ-0750-V3,,,,,,,,,,,750,80+ Gold,,,,,,,114.99,9.31,91,210-GQ-0750-V2,PSU/4e3928b5-1e43-42bd-99b4-0611fecf2c60.json
PSU,5076f1c7-2fb5-4e0b-ab7e-4efe57246bd6,SeaSonic PRIME Gold 750W 80+ Gold Fully Modular,SeaSonic,SSR-750GD,,,,,,,,,,,750,80+ Gold,,,,,,,149,9.6,10,SSR-750GD,PSU/5076f1c7-2fb5-4e0b-ab7e-4efe57246bd6.json
PSU,507bc48f-521e-4e26-b90a-f9d11fb7bc84,NZXT C (2019) Black ATX 850W Fully Modular 80+ Gold Certified,NZXT,NP-C850M-US|NP-C850M-UK|NP-C850M-EU|NP-C850M-AU|NP-C850M-JP|NP-C850M-WO,,,,,,,,,,,850,80+ Gold,,,,,,,123.99,9.79,19,NP-C850M-EU,PSU/507bc48f-521e-4e26-b90a-f9d11fb7bc84.json
PSU,51a2c097-653d-4918-97a3-c561cee1f171,Cooler Master MasterWatt ATX 450W Semi-Modular 80+ Bronze Certified,Cooler Master,MPX-4501-AMAAB-US|MPX-4501-AMAAB-AU|MPX-4501-AMAAB-EU|MPX-4501-AMAAB-UK|MPX-4501-AMAAB-JP|MPX-4501-AMAAB-KR,,,,,,,,,,,450,80+ Bronze,,,,,,,59.98,8,4,MPX-4501-AMAAB-EU,PSU/51a2c097-653d-4918-97a3-c561cee1f171.json
PSU,524934e1-4bbb-4915-967c-7d0e3a0ba75c,Corsair RM850i ATX 850W Fully Modular 80+ Gold Certified,Corsair,CP-9020083-NA|CP-9020083-EU|RM850i|CP-9020083-UK|CP-9020083-AU,,,,,,,,,,,850,80+ Gold,,,,,,,164.98,9.65,149,CP-9020083-EU,PSU/524934e1-4bbb-4915-967c-7d0e3a0ba75c.json
PSU,52e73696-fc80-4003-89f3-d5b75be1c6bd,be quiet! Pure Power 11 CM 500W Semi-Modular 80+ Gold Certified,be quiet!,BN297|BN628,,,,,,,,,,,500,80+ Gold,,,,,,,66.59504132,0,0,BN297,PSU/52e73696-fc80-4003-89f3-d5b75be1c6bd.json
PSU,53e369bb-8892-4945-b88b-e55e62729464,Deepcool DQ650-M-V2L ATX 650W Fully Modular 80+ Gold Certified,Deepcool,DP-DQ650-M-V2L|DP-GD-DQ650-M-V2L,,,,,,,,,,,650,80+ Gold,,,,,,,95,0,0,DP-GD-DQ650-M-V2L,PSU/53e369bb-8892-4945-b88b-e55e62729464.json
PSU,5447a92f-f5ee-4b1e-b8fa-8d4a5b524d09,"be quiet! Straight Power 11 650W, BN618, Fully Modular, 80 Plus Gold, Power Supply",be quiet!,BN641|BN282,,,,,,,,,,,650,80+ Gold,,,,,,,98.62809917,0,0,BN282,PSU/5447a92f-f5ee-4b1e-b8fa-8d4a5b524d09.json
PSU,555d4b20-9d06-47e9-b0bb-853750e0210d,be quiet! Straight Power 11 1200W Fully Modular 80+ Platinum Certified ATX,be quiet!,BN645|BN310,,,,,,,,,,,1200,80+ Platinum,,,,,,,230,0,0,BN310,PSU/555d4b20-9d06-47e9-b0bb-853750e0210d.json
PSU,56cde5ba-b9a2-420e-8869-cdb8cd0be136,KOLINK ENCLAVE ATX 600W Fully Modular 80+ Gold Certified,KOLINK,KL-G600FM,,,,,,,,,,,600,80+ Gold,,,,,,,69.99,9.18,49,KL-G600FM,PSU/56cde5ba-b9a2-420e-8869-cdb8cd0be136.json
PSU,59dbfe3a-cb54-4201-b2c2-b4c6d980593c,NZXT C (2019) Black 650W Fully Modular 80+ Gold,NZXT,NP-C650M-US|NP-C650M-UK|NP-C650M-EU|NP-C650M-AU|NP-C650M-JP|NP-C650M-WO,,,,,,,,,,,650,80+ Gold,,,,,,,99.99,9.5,8,NP-C650M-EU,PSU/59dbfe3a-cb54-4201-b2c2-b4c6d980593c.json
PSU,5a0f0f09-371a-4c49-ae82-6414c0861b35,Corsair HX1200 Platinum 1200W Fully Modular 80+ Platinum,Corsair,CP-9020140-NA|CP-9020140-WW|CP-9020140-UK|CP-9020140-EU|CP-9020140-AU|CP-9020140-CN|CP-9020140-JP|CP-9020140-KR,,,,,,,,,,,1200,80+ Platinum,,,,,,,224.99,9.5,56,CP-9020140-EU,PSU/5a0f0f09-371a-4c49-ae82-6414c0861b35.json
PSU,5b63b3c6-f1fe-4a13-979b-fb8613ff073f,be quiet! Straight Power 11 ATX 750W Fully Modular 80+ Gold Certified,be quiet!,BN283|BN619,,,,,,,,,,,750,80+ Gold,,,,,,,135,10,1,BN283,PSU/5b63b3c6-f1fe-4a13-979b-fb8613ff073f.json
PSU,5bcb146f-a936-4678-9f0e-1ce709a78500,Corsair RM850 (2019) Black 850W Fully Modular 80+ Gold Certified ATX,Corsair,CP-9020196-NA|CP-9020196-UK|CP-9020196-AU|CP-9020196-WW|CP-9020196-EU,,,,,,,,,,,850,80+ Gold,,,,,,,138.7768595,9.63,407,CP-9020196-EU,PSU/5bcb146f-a936-4678-9f0e-1ce709a78500.json
PSU,63735983-fe11-474c-932d-3d69f290b8e9,Thermaltake TR2 Black 700W Non-Modular 80+,Thermaltake,PS-TRS-0700NPCWEU-2|4717964401908,,,,,,,,,,,700,80+,,,,,,,73.04958678,9.21,122,PS-TRS-0700NPCWEU-2,PSU/63735983-fe11-474c-932d-3d69f290b8e9.json
PSU,6426ac1f-e8dd-4ce7-9b11-87f6d1bfa221,Corsair RM650x 650W 80+ Gold Fully Modular,Corsair,CP-9020178-NA|CP-9020178-UK|CP-9020178-EU,,,,,,,,,,,650,80+ Gold,,,,,,,119,9.49,87,CP-9020178-EU,PSU/6426ac1f-e8dd-4ce7-9b11-87f6d1bfa221.json
PSU,646d4a4c-dffb-465b-9775-7017f9cc33dd,Thermaltake Toughpower PF1 - TT Premium Edition 650W Fully Modular 80+ Platinum Certified,Thermaltake,PS-TPD-0650FNFAPU-1|PS-TPD-0650FNFAPE-1,,,,,,,,,,,650,80+ Platinum,,,,,,,171.3553719,0,0,PS-TPD-0650FNFAPE-1,PSU/646d4a4c-dffb-465b-9775-7017f9cc33dd.json
PSU,64c87a56-205a-4a21-b3fe-09979617417b,be quiet! Straight Power 11 1000W,be quiet!,ROG-STRIX-750G|BN285,,,,,,,,,,,1000,80+ Gold,,,,,,,180,0,0,BN285,PSU/64c87a56-205a-4a21-b3fe-09979617417b.json
PSU,656ab78c-42e0-456a-8a09-76eda7711297,Corsair HX1200i 1200W 80+ Platinum Certified Fully Modular,Corsair,CP-9020070-NA|CP-9020070-UK|HX1200i|CP-9020070-EU|CP-9020070,,,,,,,,,,,1200,80+ Platinum,,,,,,,283.5785124,9.35,34,CP-9020070-EU,PSU/656ab78c-42e0-456a-8a09-76eda7711297.json
PSU,65f7885f-5197-4a30-b910-1490b8c689fa,EVGA SuperNOVA 650 G+ 650W Fully Modular 80+ Gold,EVGA,120-GP-0650-X1|120-GP-0650-X2|120-GP-0650-X3,,,,,,,,,,,650,80+ Gold,,,,,,,104.98,10,17,120-GP-0650-X2,PSU/65f7885f-5197-4a30-b910-1490b8c689fa.json
PSU,66f0eee8-170c-420a-94cc-3437d2289059,EVGA SuperNOVA 1000 G3 1000W Fully Modular 80+ Gold,EVGA,220-G3-1000|220-G3-1000-X1|220-G3-1000-X2|220-G3-1000-X3,,,,,,,,,,,1000,80+ Gold,,,,,,,189.98,9.7,60,220-G3-1000-X2,PSU/66f0eee8-170c-420a-94cc-3437d2289059.json
PSU,684cf629-e3fb-4734-993b-8318fe11595c,Gigabyte GP-G750H ATX 750W Semi-Modular 80+ Gold Certified,Gigabyte,GP-G750H,,,,,,,,,,,750,80+ Gold,,,,,,,59.98,9.31,26,GP-G750H,PSU/684cf629-e3fb-4734-993b-8318fe11595c.json
PSU,698130c6-51bb-48cf-aab9-dd0e02481324,Thermaltake Toughpower iRGB PLUS 1000W Fully Modular 80+ Platinum Certified,Thermaltake,PS-TPI-1050F2FDPU-1|PS-TPI-1050F2FDPE-1,,,,,,,,,,,1000,80+ Platinum,,,,,,,263.553719,0,0,PS-TPI-1050F2FDPE-1,PSU/698130c6-51bb-48cf-aab9-dd0e02481324.json
PSU,6a5ab1ce-8575-4f07-98b3-ae4b9fdae651,be quiet! Pure Power 11 CM 700W Semi-Modular 80+ Gold Certified,be quiet!,BN299|BN630|BN295,,,,,,,,,,,700,80+ Gold,,,,,,,88.50413223,0,0,BN299,PSU/6a5ab1ce-8575-4f07-98b3-ae4b9fdae651.json
PSU,6a954646-ad40-4455-b6fa-5c94da841072,Thermaltake Toughpower PF1 TT Premium Edition Black 750W Fully Modular 80+ Platinum Certified,Thermaltake,PS-TPD-0750FNFAPU-1|PS-TPD-0750FNFAPE-1,,,,,,,,,,,750,80+ Platinum,,,,,,,139.98,0,0,PS-TPD-0750FNFAPE-1,PSU/6a954646-ad40-4455-b6fa-5c94da841072.json
PSU,6bd44ba8-00ce-4da5-995c-869fcbf81e26,Cooler Master MasterWatt ATX 750W Semi-Modular 80+ Bronze Certified,Cooler Master,MPX-7501-AMAAB-US|MPX-7501-AMAAB-AU|MPX-7501-AMAAB-EU|MPX-7501-AMAAB-UK,,,,,,,,,,,750,80+ Bronze,,,,,,,84.98,9.38,45,MPX-7501-AMAAB-EU,PSU/6bd44ba8-00ce-4da5-995c-869fcbf81e26.json
PSU,6e8239a7-2edb-4a05-b7ab-6a110cc4e1e6,Thermaltake Toughpower GF1 PE 750W Fully Modular 80+ Gold Certified,Thermaltake,PS-TPD-0750FNFAGU-1|PS-TPD-0750FNFAGA-1|PS-TPD-0750FNFAGx-1|PS-TPD-0750FNFAGE-1,,,,,,,,,,,750,80+ Gold,,,,,,,133.5950413,9.39,33,PS-TPD-0750FNFAGE-1,PSU/6e8239a7-2edb-4a05-b7ab-6a110cc4e1e6.json
PSU,6e864c17-9489-4d76-a5ce-e16a26d2b060,SeaSonic M12II 620W Non-Modular 80+ Bronze,SeaSonic,S12II 620 Bronze|SS-620GB|SS-620GB F3,,,,,,,,,,,620,80+ Bronze,,,,,,,74.98,9.62,265,SS-620GB,PSU/6e864c17-9489-4d76-a5ce-e16a26d2b060.json
PSU,706f1408-4dca-4182-9c12-679bbab17c7b,Thermaltake TR2 S 650W Non-Modular 80+ Certified,Thermaltake,TRS-0650P-2|PS-TRS-0650NPCWAU-2|PS-TRS-0650NPCWEU-2,,,,,,,,,,,650,80+,,,,,,,66.99,9.27,56,PS-TRS-0650NPCWEU-2,PSU/706f1408-4dca-4182-9c12-679bbab17c7b.json
PSU,70d3c1f3-6305-42bf-8c26-1f990f49da28,Corsair SF450 (2016) SFX Black 450W Fully Modular 80+ Gold,Corsair,CP-9020104-NA|CP-9020104-AU|SF450|CP-9020104-UK|CP-9020104-EU,,,,,,,,,,,450,80+ Gold,,,,,,,80.42975207,9.06,17,CP-9020104-EU,PSU/70d3c1f3-6305-42bf-8c26-1f990f49da28.json
PSU,76d30e7b-2c07-4d1c-85c3-4abfef8bc6ab,SeaSonic FOCUS GX 750W 80+ Gold Certified Fully Modular,SeaSonic,FOCUS-GX-750|FOCUS GX-750,,,,,,,,,,,750,80+ Gold,,,,,,,129.99,10,8,FOCUS-GX-750,PSU/76d30e7b-2c07-4d1c-85c3-4abfef8bc6ab.json
PSU,79103ecb-6de2-4116-8736-e1999b40bc65,Corsair HX1000i 1000W 80+ Platinum Certified Fully Modular,Corsair,CP-9020074|CP-9020074-UK|CP-9020074-NA|CP-9020074-AU|CP-9020074-EU,,,,,,,,,,,1000,80+ Platinum,,,,,,,229.98,9.48,63,CP-9020074-EU,PSU/79103ecb-6de2-4116-8736-e1999b40bc65.json
PSU,7c20c4cf-1046-4a2d-a507-4ac5dd3b2b78,Seasonic PRIME TX-1000 Black ATX 1000W Fully Modular 80+ Titanium Certified,SeaSonic,PRIME-TX-1000|PRIME TX-1000,,,,,,,,,,,1000,80+ Titanium,,,,,,,299,10,7,PRIME TX-1000,PSU/7c20c4cf-1046-4a2d-a507-4ac5dd3b2b78.json
PSU,7d10aae0-a6d2-48f5-a400-d07af32a461b,NOX URANO VX Black / Orange 750W Non-Modular 80+ Bronze,NOX,NXURVX750BZ,,,,,,,,,,,750,80+ Bronze,,,,,,,54.99,9.21,1013,NXURVX750BZ,PSU/7d10aae0-a6d2-48f5-a400-d07af32a461b.json
PSU,7edef8dd-5d64-4143-9bdb-b67b4a4abf08,SeaSonic Core GC Black ATX 650W Non-Modular 80+ Gold Certified,SeaSonic,CORE-GC-650|CORE-GM-650|SSR-650LM,,,,,,,,,,,650,80+ Gold,,,,,,,89.99,9.71,7,CORE-GC-650,PSU/7edef8dd-5d64-4143-9bdb-b67b4a4abf08.json
PSU,7ee55fe9-886b-48c1-b5cc-1042de206336,Nfortec Sagitta RGB 650W Fully Modular 80+ Gold Certified ATX,Nfortec,NF-PSU-SAGITTA-650WM,,,,,,,,,,,650,80+ Gold,,,,,,,117.4876033,9.23,242,NF-PSU-SAGITTA-650WM,PSU/7ee55fe9-886b-48c1-b5cc-1042de206336.json
PSU,83f35e01-3521-45a5-9110-d1cb47a0da68,SeaSonic PRIME Black 750W Fully Modular 80+ Gold Certified,SeaSonic,PRIME-GX-750,,,,,,,,,,,750,80+ Gold,,,,,,,179,10,1,PRIME-GX-750,PSU/83f35e01-3521-45a5-9110-d1cb47a0da68.json
PSU,84833b02-62bf-4e13-a0b4-c2129bfa5320,SilentiumPC Supremo FM2 Black 750W Fully Modular 80+ Gold,SilentiumPC,SPC169,,,,,,,,,,,750,80+ Gold,,,,,,,98.81818182,0,0,SPC169,PSU/84833b02-62bf-4e13-a0b4-c2129bfa5320.json
PSU,865bd663-5004-4ddf-a570-46d27fc5cdba,be quiet! System Power 9 Black 700W Semi-Modular 80+ Bronze,be quiet!,BN303,,,,,,,,,,,700,80+ Bronze,,,,,,,79.62809917,0,0,BN303,PSU/865bd663-5004-4ddf-a570-46d27fc5cdba.json
PSU,86a97631-ae9c-4813-8118-67c3c1d3c450,GIGABYTE P650B GP-P650B 650 W,GIGABYTE,GP-P650B,,,,,,,,,,,650,80+ Bronze,,,,,,,56.75,9.62,99,GP-P650B,PSU/86a97631-ae9c-4813-8118-67c3c1d3c450.json
PSU,87fba158-94ff-49c9-bf45-a195f127ce01,EVGA SuperNOVA 850 G+ 850W Fully Modular 80+ Gold,EVGA,120-GP-0850-X1|120-GP-0850-X2|120-GP-0850-X3,,,,,,,,,,,850,80+ Gold,,,,,,,129.98,9.48,50,120-GP-0850-X2,PSU/87fba158-94ff-49c9-bf45-a195f127ce01.json
PSU,89f5511d-2b8c-4ac8-8712-f17fc70afc89,Corsair RM550x (2018) ATX 550W Fully Modular 80+ Gold Certified,Corsair,CP-9020177-NA|CP-9020177-UK|CP-9020177-EU,,,,,,,,,,,550,80+ Gold,,,,,,,93.65289256,9.43,7,CP-9020177-EU,PSU/89f5511d-2b8c-4ac8-8712-f17fc70afc89.json
PSU,8b45e08e-ef56-4588-a6ef-dae1a9039abe,SeaSonic PRIME Ultra Titanium 850W 80+ Titanium Fully Modular,SeaSonic,SSR-850TR,,,,,,,,,,,850,80+ Titanium,,,,,,,239.98,9.56,9,SSR-850TR,PSU/8b45e08e-ef56-4588-a6ef-dae1a9039abe.json
PSU,8b6c3aea-dfc5-47fa-864e-9406420c5cb7,Enermax Revolution D.F. Black / Silver 850W Fully Modular 80+ Gold Certified,Enermax,ERF850EWT|ERF850AWT,,,,,,,,,,,850,80+ Gold,,,,,,,118.7355372,10,1,ERF850EWT,PSU/8b6c3aea-dfc5-47fa-864e-9406420c5cb7.json
PSU,8cf499e0-8ff1-4100-afcd-226fac65f560,EVGA SuperNOVA 1300 G2 1300W 80+ Gold Fully Modular,EVGA,120-G2-1300-XR|120-G2-1300-X2|120-G2-1300-X3,,,,,,,,,,,1300,80+ Gold,,,,,,,219.98,9.93,15,120-G2-1300-X2,PSU/8cf499e0-8ff1-4100-afcd-226fac65f560.json
PSU,8cfa7ca3-a1cf-4b78-a7ed-c749e5a6fbb8,Corsair SF750 (2018) SFX 750W Fully Modular 80+ Platinum Certified,Corsair,CP-9020186-NA|CP-9020186-EU|CP-9020186-UK|CP-9020186-AU,,,,,,,,,,,750,80+ Platinum,,,,,,,163,9.69,13,CP-9020186-EU,PSU/8cfa7ca3-a1cf-4b78-a7ed-c749e5a6fbb8.json
PSU,8dfc8f49-540c-4385-a3b9-996911807e00,Silverstone Strider Platinum S 1200W Fully Modular 80+ Platinum Certified,Silverstone,SST-ST1200-PTS,,,,,,,,,,,1200,80+ Platinum,,,,,,,217,9,2,SST-ST1200-PTS,PSU/8dfc8f49-540c-4385-a3b9-996911807e00.json
PSU,8e4ae4c0-c461-4225-b44c-2f644b35b555,be quiet! Straight Power 11 850W 80+ Gold Certified Fully Modular,be quiet!,BN284|BN620|T380693,,,,,,,,,,,850,80+ Gold,,,,,,,131.4958678,0,0,BN284,PSU/8e4ae4c0-c461-4225-b44c-2f644b35b555.json
PSU,8fd7385f-da52-4dc7-99dd-58de4d36495d,KOLINK ENCLAVE Black / Yellow 700W Fully Modular 80+ Gold Certified,KOLINK,KL-G700FM,,,,,,,,,,,700,80+ Gold,,,,,,,79.99,8.91,46,KL-G700FM,PSU/8fd7385f-da52-4dc7-99dd-58de4d36495d.json
PSU,902dc7b2-48f1-45ef-b6d1-0d5249f79e05,BitFenix Whisper M 450W Fully Modular 80+ Gold Certified,BitFenix,BP-WG450UMAG-7FM|BP-WG450UMAG-0FM|BP-WG450UMAG-6FM|BP-WG450UMAG-8FM|BP-WG450UMAG-9FM,,,,,,,,,,,450,80+ Gold,,,,,,,79.99,10,2,BP-WG450UMAG-9FM,PSU/902dc7b2-48f1-45ef-b6d1-0d5249f79e05.json
PSU,913e4fc0-04bd-4e51-99fe-7e9848d5a012,KOLINK ENCLAVE Black 700W Fully Modular 80+ Gold Certified,KOLINK,PGW-PS-KOL-018|KL-G700FM,,,,,,,,,,,700,80+ Gold,,,,,,,79.99,8.91,46,KL-G700FM,PSU/913e4fc0-04bd-4e51-99fe-7e9848d5a012.json
PSU,92127481-3b62-46bf-95d8-cf0eeeb14601,EVGA SuperNOVA 750 GT Black 750W Fully Modular 80+ Gold Certified,EVGA,220-GT-0750-Y1|220-GT-0750-Y7|220-GT-0750-Y2,,,,,,,,,,,750,80+ Gold,,,,,,,139,10,1,220-GT-0750-Y2,PSU/92127481-3b62-46bf-95d8-cf0eeeb14601.json
PSU,94cdec36-43a8-43c8-9e58-c9b17d4f5f04,Corsair RM850x (2018) Black ATX 850W Fully Modular 80+ Gold Certified,Corsair,CP-9020180-NA|CP-9020180-EU|CP-9020180-UK,,,,,,,,,,,850,80+ Gold,,,,,,,166.1570248,9.66,234,CP-9020180-EU,PSU/94cdec36-43a8-43c8-9e58-c9b17d4f5f04.json
PSU,94f4cd75-b12f-4de3-9e7b-eb02c8c17658,Cooler Master MWE Bronze V2 Black 600W Non-Modular 80+ Bronze Certified ATX,Cooler Master,MPE-6001-ACAAB-US|MPE-6001-ACAAB-AU|MPE-6001-ACAAB-EU|MPE-6001-ACAAB-UK|MPE-6001-ACAAB-IN|MPE-6001-ACABW-EU|131076,,,,,,,,,,,600,80+ Bronze,,,,,,,45,9.45,11,MPE-6001-ACABW-EU,PSU/94f4cd75-b12f-4de3-9e7b-eb02c8c17658.json
PSU,95084943-7604-400b-badb-92ae7931e826,Corsair HX850 Platinum 850W 80+ Platinum Certified Fully Modular ATX,Corsair,CP-9020138-NA|CP-9020138-WW|CP-9020138-UK|CP-9020138-EU|CP-9020138-AU|CP-9020138-CN|CP-9020138-JP|CP-9020138-KR,,,,,,,,,,,850,80+ Platinum,,,,,,,174.98,9.53,64,CP-9020138-EU,PSU/95084943-7604-400b-badb-92ae7931e826.json
PSU,95b256d8-2cd6-4015-aa09-c847a2522978,Corsair RM650 (2019) 650W 80+ Gold Fully Modular,Corsair,CP-9020194-NA|CP-9020194-AU|CP-9020194-WW|CP-9020194-EU|CP-9020194-UK,,,,,,,,,,,650,80+ Gold,,,,,,,90.78512397,9.43,49,CP-9020194-EU,PSU/95b256d8-2cd6-4015-aa09-c847a2522978.json
PSU,9854a0f2-c6e7-4e3b-81d1-9f8d132921c5,SeaSonic FOCUS ATX 550W Fully Modular 80+ Platinum Certified,SeaSonic,FOCUS-PX-550|SSR-550PX,,,,,,,,,,,550,80+ Platinum,,,,,,,114.1983471,7.5,4,FOCUS-PX-550,PSU/9854a0f2-c6e7-4e3b-81d1-9f8d132921c5.json
PSU,98d5871d-13e2-4d31-8fa1-4ff35a7feea0,be quiet! Straight Power 11 ATX 1000W Fully Modular 80+ Gold Certified,be quiet!,BN285|BN621,,,,,,,,,,,1000,80+ Gold,,,,,,,180,0,0,BN285,PSU/98d5871d-13e2-4d31-8fa1-4ff35a7feea0.json
PSU,9cb208e1-7cc1-46b1-bc2b-6dbd402a2ba4,be quiet! Pure Black 400W Semi-Modular 80+ Gold Certified,be quiet!,BN296,,,,,,,,,,,400,80+ Gold,,,,,,,55.62809917,0,0,BN296,PSU/9cb208e1-7cc1-46b1-bc2b-6dbd402a2ba4.json
PSU,9cc74cd7-1f3d-44ec-8c24-51b4fb07be54,Aerocool LUX RGB 750M 750W Semi-Modular 80+ Bronze Certified,Aerocool,LUX RGB 750M,,,,,,,,,,,750,80+ Bronze,,,,,,,60.78512397,9.37,19,LUX RGB 750M,PSU/9cc74cd7-1f3d-44ec-8c24-51b4fb07be54.json
PSU,9e274c03-a89f-494e-b0c3-68014900bac6,EVGA 850 GQ 850W 80+ Gold Semi-Modular,EVGA,210-GQ-0850|210-GQ-0850-V1|210-GQ-0850-V2|210-GQ-0850-V3,,,,,,,,,,,850,80+ Gold,,,,,,,129.98,9.77,43,210-GQ-0850-V2,PSU/9e274c03-a89f-494e-b0c3-68014900bac6.json
PSU,a000902e-7223-467c-955d-636d0fa99863,SeaSonic PRIME 600 Titanium Black Fanless ATX 600W 80+ Titanium Certified Fully Modular,SeaSonic,SSR-600TL,,,,,,,,,,,600,80+ Titanium,,,,,,,237.6528926,10,3,SSR-600TL,PSU/a000902e-7223-467c-955d-636d0fa99863.json
PSU,a01adfaa-ae3e-4791-ab18-7b24552a729e,Cooler Master MWE Bronze V2 Black 650W Non-Modular 80+ Bronze,Cooler Master,MPE-6501-ACAAB-US|MPE-6501-ACAAB-AU|MPE-6501-ACAAB-EU|MPE-6501-ACAAB-UK|MPE-6501-ACAAB-IN,,,,,,,,,,,650,80+ Bronze,,,,,,,63,9,44,MPE-6501-ACAAB-EU,PSU/a01adfaa-ae3e-4791-ab18-7b24552a729e.json
PSU,a30634ed-16f4-4057-b3ec-c017fdef00ab,EVGA SuperNOVA 550 G3 550W 80+ Gold Certified Fully Modular,EVGA,220-G3-0550|220-G3-0550-Y1|220-G3-0550-Y2|220-G3-0550-Y3,,,,,,,,,,,550,80+ Gold,,,,,,,108.3057851,9.91,68,220-G3-0550-Y2,PSU/a30634ed-16f4-4057-b3ec-c017fdef00ab.json
PSU,a32b8ddd-b451-4d76-9e79-e2ca977c2968,be quiet! Pure Power 11 Black 400W Non-Modular 80+ Gold,be quiet!,BN292,,,,,,,,,,,400,80+ Gold,,,,,,,50.5785124,0,0,BN292,PSU/a32b8ddd-b451-4d76-9e79-e2ca977c2968.json
PSU,a5f4104c-c6ca-45a7-8a09-0ce9b559c604,Corsair RM750 (2019) Black ATX 750W Fully Modular 80+ Gold,Corsair,CP-9020195-NA|CP-9020195-UK|CP-9020195-AU|CP-9020195-WW|CP-9020195-EU,,,,,,,,,,,750,80+ Gold,,,,,,,114.99,9.6,805,CP-9020195-EU,PSU/a5f4104c-c6ca-45a7-8a09-0ce9b559c604.json
PSU,a813f887-57e9-4e27-a4ed-53246ea6a309,Thermaltake Smart RGB 230V Black ATX 500W Non-Modular 80+,Thermaltake,PS-SPR-0500NHSAWE-1|PS-SPR-0500NHSAWA-1|PS-SPR-0500NHSAWU-1,,,,,,,,,,,500,80+,,,,,,,49.99,9.31,61,PS-SPR-0500NHSAWE-1,PSU/a813f887-57e9-4e27-a4ed-53246ea6a309.json
PSU,a93cf323-241b-4580-be00-2dce162efb33,EVGA SuperNOVA 850 G2 ATX 850W 80+ Gold Certified Fully Modular,EVGA,220-G2-0850-XR|220-G2-0850-X2|220-G2-0850-X3,,,,,,,,,,,850,80+ Gold,,,,,,,149,9.64,78,220-G2-0850-X2,PSU/a93cf323-241b-4580-be00-2dce162efb33.json
PSU,a978ce36-1960-4875-ae6e-998b321e62bc,Thermaltake TR2 S Black 600W Non-Modular 80+ Certified,Thermaltake,PS-TRS-0600NPCWEU-2,,,,,,,,,,,600,80+,,,,,,,59.99,9.73,22,PS-TRS-0600NPCWEU-2,PSU/a978ce36-1960-4875-ae6e-998b321e62bc.json
PSU,aab58647-631a-413a-97f7-0f2db3eb26e3,Asus ROG Strix Black / Red 750W Fully Modular 80+ Gold,Asus,ROG-STRIX-750G|90YE00A0-B0NA00|90YE00A7-B0NA00|90YE00A0-BMAA00,,,,,,,,,,,750,80+ Gold,,,,,,,135.9256198,10,1,90YE00A0-B0NA00,PSU/aab58647-631a-413a-97f7-0f2db3eb26e3.json
PSU,ab116405-1dae-4f9a-8d7d-2411da52bd6a,SeaSonic PRIME TX-750 750W 80+ Titanium Fully Modular,SeaSonic,PRIME-TX-750|SSR-750TR,,,,,,,,,,,750,80+ Titanium,,,,,,,249.01,0,0,PRIME-TX-750,PSU/ab116405-1dae-4f9a-8d7d-2411da52bd6a.json
